Date,XAU_Close,XAU_Open,XAU_High,XAU_Low,S&P500,SLV,OIL,EURUSD
04/21/2011,1504.35,1503.49,1510.75,1502.35,1337.38,46.07,112.29,1.4552
04/20/2011,1502.35,1497.3,1507.7,1495.16,1330.36,44.471,111.45,1.4518
04/19/2011,1495.1,1497.29,1501.31,1489.3,1312.62,43.922,108.15,1.4337
04/18/2011,1495.51,1486.43,1497.64,1477.59,1305.14,42.968,107.12,1.4234
04/15/2011,1486.5,1476.79,1489.9,1473.2,1319.68,42.585,109.66,1.4432
04/14/2011,1474.9,1459.15,1477.3,1454.8,1314.52,41.679,108.11,1.4489
04/13/2011,1457.75,1452.49,1462.3,1450.96,1314.41,40.252,107.11,1.4441
04/12/2011,1453.6,1462.15,1467.5,1443.89,1314.16,40.08,106.25,1.4477
04/11/2011,1463.4,1473.55,1476.61,1459.2,1324.46,40.627,109.92,1.4435
04/08/2011,1475.1,1460.39,1476.85,1458.25,1328.17,40.621,112.79,1.4481
04/07/2011,1458.5,1460.7,1466.8,1454.09,1333.51,39.565,110.3,1.4304
04/06/2011,1457.5,1456.7,1462.41,1451.6,1335.54,39.4,108.83,1.4333
04/05/2011,1451.1,1437.05,1457.35,1430.1,1332.63,39.194,108.34,1.4223
04/04/2011,1436.94,1428.74,1438.94,1427.79,1332.87,38.507,108.47,1.4222
04/01/2011,1428.38,1432.59,1436.55,1413.05,1332.41,37.745,107.94,1.4231
03/31/2011,1432,1424.85,1441.3,1422.25,1325.83,37.9,106.72,1.4167
03/30/2011,1423.88,1418.52,1430.5,1412.25,1328.26,37.535,104.27,1.4127
03/29/2011,1418.8,1422.2,1425.1,1412.85,1319.44,36.987,104.79,1.4111
03/28/2011,1420.65,1427.85,1430.04,1411.95,1310.19,37.088,103.98,1.4085
03/25/2011,1429.65,1432.8,1438.7,1422.79,1313.8,37.049,105.4,1.4084
03/24/2011,1431.1,1439.29,1449.4,1425.2,1309.66,37.375,105.6,1.4175
03/23/2011,1438.2,1429.49,1442.9,1427.61,1297.54,37.198,105.75,1.4083
03/22/2011,1428.55,1427.95,1428.74,1424.86,1293.77,36.269,104,1.4202
03/21/2011,1427.05,1426.46,1436.7,1425.19,1298.38,36.001,102.33,1.4227
03/18/2011,1419.55,1405.39,1425.7,1403.4,1279.21,35.058,101.07,1.4179
03/17/2011,1404.4,1401.99,1406.95,1388.25,1273.72,34.258,101.42,1.4022
03/16/2011,1401.3,1396.8,1408.35,1393.85,1256.88,34.472,97.98,1.3903
03/15/2011,1395.95,1429.49,1429.49,1382.9,1281.87,34.117,97.18,1.3996
03/14/2011,1428.65,1422.09,1433.89,1419.79,1296.39,35.84,101.19,1.399
03/11/2011,1417.4,1412.9,1424.55,1404.7,1304.28,35.935,101.16,1.391
03/10/2011,1413.45,1429.45,1431.75,1403.12,1295.11,35.066,102.7,1.3794
03/09/2011,1429.5,1428.59,1436.55,1423.31,1320.02,36.047,104.38,1.3908
03/08/2011,1428.89,1431.2,1437.16,1423.7,1321.82,35.658,105.02,1.3904
03/07/2011,1433.17,1428.28,1445.03,1428.28,1310.13,35.865,105.44,1.3973
03/04/2011,1429.3,1416.09,1432.36,1413.41,1321.15,35.327,104.42,1.3985
03/03/2011,1416.4,1435.15,1436.55,1410.36,1330.97,34.327,101.91,1.3966
03/02/2011,1434.95,1434.15,1440.5,1427.9,1308.44,34.835,102.23,1.3864
03/01/2011,1433.85,1410.94,1435,1409.35,1306.33,34.427,99.63,1.3776
02/28/2011,1411.65,1408.9,1416.6,1404.6,1327.22,33.82,96.97,1.3802
02/25/2011,1409.25,1402.06,1412.14,1399.54,1319.88,32.923,97.88,1.3751
02/24/2011,1400.25,1411.97,1418.42,1392,1306.1,33.18,97.28,1.3804
02/23/2011,1410.45,1399.66,1416.8,1395.7,1307.4,33.309,98.1,1.3747
02/22/2011,1398.15,1406.56,1411.26,1393.14,1315.44,32.856,93.57,1.3654
02/21/2011,1406.45,1388.45,1408.7,1388.45,,32.862,,1.3677
02/18/2011,1387.3,1383.74,1392.15,1382,1343.01,32.29,86.2,1.3697
02/17/2011,1383.67,1374.53,1385.28,1374.43,1340.43,31.58,86.36,1.3602
02/16/2011,1375.11,1373.45,1382.29,1368.45,1336.32,30.638,84.99,1.3568
02/15/2011,1373.4,1362.02,1376.85,1360.85,1328.01,30.71,84.32,1.349
02/14/2011,1362.31,1359.36,1367.15,1354.45,1332.32,30.547,84.81,1.3486
02/11/2011,1356.1,1363.51,1368.51,1353.99,1329.15,30.005,85.58,1.3549
02/10/2011,1362.01,1363.41,1366.57,1350.78,1321.87,30.1,86.73,1.3595
02/09/2011,1362.95,1364.14,1367.4,1358.36,1320.88,30.282,86.71,1.3731
02/08/2011,1364,1350.65,1368.18,1348.45,1324.57,30.277,86.94,1.3634
02/07/2011,1349.1,1348.15,1353.4,1343.13,1319.05,29.349,87.48,1.3588
02/04/2011,1349.25,1353.8,1358.43,1345.3,1310.87,29.065,89.03,1.3586
02/03/2011,1353.2,1336.35,1356.15,1325.14,1307.1,28.737,90.54,1.3632
02/02/2011,1336.8,1340.89,1343.79,1326.8,1304.03,28.298,90.86,1.3805
02/01/2011,1340.6,1332.15,1343.6,1325.65,1307.59,28.52,90.77,1.3834
01/31/2011,1332.19,1336.93,1346.18,1323.29,1286.12,28.179,92.19,1.3686
01/28/2011,1335.35,1312.95,1347.21,1308.56,1276.34,27.927,89.34,1.3613
01/27/2011,1311.49,1346.74,1341.64,1309.09,1299.54,27.031,85.64,1.3727
01/26/2011,1345.89,1333.11,1346.76,1325.06,1296.63,27.128,87.33,1.3698
01/25/2011,1333.75,1334.49,1338.75,1323.05,1291.18,26.805,86.19,1.369
01/24/2011,1334.7,1343.25,1353.4,1333.85,1290.84,27.321,87.87,1.3643
01/21/2011,1342.51,1345.91,1350.7,1337.95,1283.35,27.427,89.11,1.3618
01/20/2011,1345.85,1370.35,1371.55,1343,1280.26,27.473,88.86,1.3478
01/19/2011,1370.2,1368.1,1379.16,1365.7,1281.92,28.801,90.86,1.3469
01/18/2011,1367.76,1361.45,1376.61,1360.01,1295.02,28.912,91.38,1.3381
01/17/2011,1362.78,1359.53,1366.22,1357.47,,28.912,,1.3294
01/14/2011,1361.85,1373.35,1378.35,1355.49,1293.24,28.32,91.54,1.3377
01/13/2011,1374.36,1388.16,1393.61,1370.17,1283.76,29.263,91.4,1.3354
01/12/2011,1386.5,1381,1389.4,1376.65,1285.96,29.545,91.86,1.3137
01/11/2011,1382.45,1374.9,1386.96,1372.9,1274.48,29.499,91.11,1.2978
01/10/2011,1375.05,1369.3,1376.5,1365.64,1269.75,28.861,89.25,1.2944
01/07/2011,1369.6,1372.1,1379.74,1353.3,1271.5,28.671,88.03,1.2919
01/06/2011,1371.4,1377.95,1380.2,1364.95,1273.85,29.126,88.38,1.3001
01/05/2011,1377.48,1380.94,1385.73,1364.48,1276.56,29.198,90.3,1.3152
01/04/2011,1380.6,1414.38,1417.59,1372.38,1270.2,29.508,89.38,1.3304
01/03/2011,1414.3,1421.3,1424.07,1412.24,1271.87,31.125,91.55,1.3354
12/31/2010,1421.45,1406.15,1423.15,1405.25,1257.64,30.937,91.38,1.3379
12/30/2010,1404.45,1411.35,1414.95,1402.55,1257.88,30.513,89.84,1.3283
12/29/2010,1410.95,1405.96,1414.35,1400.75,1259.78,30.691,91.12,1.3224
12/28/2010,1406.39,1383.95,1407.15,1382.45,1258.51,30.31,91.49,1.312
12/27/2010,1384.1,1384.75,1386.7,1372.75,1257.54,29.246,91,1.3161
12/24/2010,1384.75,1380.55,1386.14,1378.82,,,,1.3118
12/23/2010,1380.35,1385.05,1388.96,1372.61,1256.77,29.323,91.51,1.312
12/22/2010,1385,1385.75,1391.2,1382.04,1258.84,29.38,90.48,1.31
12/21/2010,1385.74,1385.26,1392.39,1381.16,1254.6,29.389,89.82,1.3096
12/20/2010,1384.65,1376.8,1388.45,1376.24,1247.08,29.348,88.81,1.3121
12/17/2010,1375.41,1371.51,1379.36,1365.05,1243.91,29.125,88.02,1.3182
12/16/2010,1369.7,1380.8,1386.75,1361.75,1242.87,28.773,87.7,1.3239
12/15/2010,1379.8,1396.05,1397.4,1377.39,1235.23,29.244,88.62,1.3213
12/14/2010,1396.25,1393.4,1408.1,1392.05,1241.59,29.779,88.28,1.3384
12/13/2010,1393.76,1383.76,1399.44,1380.55,1240.46,29.613,88.61,1.3391
12/10/2010,1386.05,1387.8,1392.55,1372.3,1240.4,28.592,87.79,1.3234
12/09/2010,1387.64,1382.05,1394.54,1379.68,1233,28.804,88.37,1.3245
12/08/2010,1382.1,1401.19,1404.42,1371.85,1228.28,28.239,88.28,1.3259
12/07/2010,1401.89,1423.45,1431.45,1396.49,1223.75,29.763,88.69,1.3264
12/06/2010,1423.55,1415.56,1427.51,1409.15,1223.12,29.721,89.38,1.3306
12/03/2010,1415.05,1385.36,1415.91,1383.55,1224.71,29.258,89.19,1.3415
12/02/2010,1384.65,1387.69,1398.6,1382.95,1221.53,28.562,88,1.3227
12/01/2010,1387.1,1385.7,1397.11,1382.15,1206.07,28.403,86.75,1.3143
11/30/2010,1384.85,1368.4,1390.15,1363.04,1180.55,28.199,84.11,1.298
11/29/2010,1368.37,1364.3,1371.13,1354.97,1187.76,27.193,85.73,1.3121
11/26/2010,1364.42,1374.49,1375.16,1350.64,1189.4,26.724,83.76,1.3243
11/25/2010,1374.62,1373.55,1375.4,1368.25,,26.772,,1.3363
11/24/2010,1374.9,1377,1381.7,1369.6,1198.35,27.554,83.86,1.3332
11/23/2010,1377.2,1366.4,1382.4,1356.35,1180.73,27.597,81.25,1.3373
11/22/2010,1366.35,1354.7,1368.11,1348.55,1197.84,27.486,81.74,1.3626
11/19/2010,1353.5,1350.49,1363.29,1341.9,1199.73,27.204,81.51,1.3687
11/18/2010,1353.85,1336,1359.55,1335.59,1196.69,26.86,81.85,1.3645
11/17/2010,1337.25,1340,1345.2,1331.3,1178.59,25.535,80.44,1.3519
11/16/2010,1340.85,1360.4,1364.85,1329.85,1178.34,25.257,82.34,1.3493
11/15/2010,1359.49,1366.95,1377.16,1355.59,1197.75,26.117,84.86,1.3586
11/12/2010,1368.95,1409.9,1410.61,1360.26,1199.21,25.966,84.88,1.3693
11/11/2010,1409.35,1403.3,1418.25,1396.95,1213.54,27.435,87.81,1.3658
11/10/2010,1403.75,1392.7,1410.8,1384.25,1218.71,26.891,87.81,1.3784
11/09/2010,1390.95,1410.41,1425.36,1383.74,1213.4,28.937,86.72,1.3779
11/08/2010,1409.45,1394.9,1410.7,1387.14,1223.25,27.459,87.06,1.3921
11/05/2010,1393.9,1392.69,1398.35,1374.15,1225.85,26.774,86.85,1.4034
11/04/2010,1392.75,1348.09,1393.66,1346.75,1221.06,26.066,86.49,1.42
11/03/2010,1348.65,1357.96,1365.25,1324.64,1197.96,24.457,84.69,1.4145
11/02/2010,1357.5,1351.25,1359.95,1350.7,1193.57,24.857,83.9,1.404
11/01/2010,1351.75,1361.19,1366.49,1349.8,1184.38,24.573,82.95,1.3891
10/29/2010,1359.55,1344.09,1359.95,1335.56,1183.26,24.585,81.43,1.395
10/28/2010,1344.35,1325.59,1346.5,1323.55,1183.78,23.896,82.18,1.3932
10/27/2010,1325.3,1339.65,1344,1319.24,1182.45,23.404,81.94,1.3769
10/26/2010,1339.9,1339.45,1343.9,1328.41,1185.64,23.83,82.55,1.3861
10/25/2010,1340.45,1331.89,1350.2,1331.8,1185.62,23.544,82.52,1.3966
10/22/2010,1328.2,1326.05,1329.35,1316.09,1183.08,23.118,81.69,1.3952
10/21/2010,1325.5,1346.1,1350.05,1318.74,1180.26,23.139,80.56,1.392
10/20/2010,1346.35,1334.8,1348.2,1330.8,1178.17,23.864,81.77,1.3967
10/19/2010,1335.45,1369.4,1372.05,1329.3,1165.9,23.78,79.49,1.3735
10/18/2010,1369.8,1371,1375.3,1353.05,1184.71,24.413,83.08,1.3948
10/15/2010,1369.15,1380.85,1386.25,1363.2,1176.19,24.288,81.25,1.3979
10/14/2010,1381.3,1372.7,1388.1,1371.25,1173.81,24.435,82.69,1.4081
10/13/2010,1372.1,1350.65,1375.15,1349.4,1178.1,23.932,83.01,1.3963
10/12/2010,1350.6,1354.5,1356.3,1341.45,1169.77,23.147,81.67,1.3925
10/11/2010,1353.95,1346.4,1356.15,1340.85,1165.32,23.349,82.21,1.3874
10/08/2010,1346.8,1332.9,1350.2,1325.35,1165.15,23.105,82.66,1.3943
10/07/2010,1333.7,1349.65,1365.6,1326.55,1158.06,22.584,81.67,1.3927
10/06/2010,1349.4,1341,1350.8,1339.65,1159.97,23.043,83.23,1.3937
10/05/2010,1340.75,1314,1342.2,1312.25,1160.75,22.737,82.82,1.3834
10/04/2010,1315.25,1318.4,1321,1313.25,1137.03,22.036,81.47,1.3682
10/01/2010,1318.8,1310.55,1322.3,1307.1,1146.24,22.06,81.58,1.3792
09/30/2010,1309.5,1310.35,1316.8,1296.9,1141.2,21.821,79.97,1.3633
09/29/2010,1309.9,1309,1314.2,1306.15,1144.73,21.952,77.86,1.3629
09/28/2010,1309.1,1295.3,1311.1,1283.6,1147.7,21.692,76.18,1.3582
09/27/2010,1295,1298.5,1301,1293.5,1142.16,21.457,76.52,1.3457
09/24/2010,1296.95,1292.9,1300.95,1292.3,1148.67,21.385,76.49,1.3491
09/23/2010,1292.55,1292.4,1297.35,1288.25,1124.83,21.199,75.18,1.3312
09/22/2010,1291.35,1286.6,1296.6,1285.8,1134.28,21.041,74.71,1.34
09/21/2010,1286.95,1279.15,1292.7,1271.85,1139.78,20.626,73.52,1.3252
09/20/2010,1278.35,1277.4,1285.2,1275.5,1142.71,20.791,74.86,1.3066
09/17/2010,1274.9,1276,1284.25,1273.1,1125.59,20.804,73.66,1.3048
09/16/2010,1275.55,1268.1,1278.7,1265.65,1124.66,20.759,74.57,1.3076
09/15/2010,1268.05,1268.1,1272.35,1263.45,1125.07,20.557,76.02,1.3005
09/14/2010,1268.85,1245,1275.25,1244.5,1121.1,20.418,76.8,1.2996
09/13/2010,1245.45,1245.9,1249.7,1241.45,1121.9,20.137,77.19,1.288
09/10/2010,1246.45,1244.3,1251.65,1237.05,1109.55,19.83,76.45,1.268
09/09/2010,1244.1,1253.45,1259.3,1242.7,1104.18,19.839,74.25,1.2694
09/08/2010,1255.2,1254.55,1262.75,1253.5,1098.87,19.995,74.67,1.2723
09/07/2010,1255.4,1248.55,1260.3,1244.5,1091.84,19.9,74.09,1.2683
09/06/2010,1250.05,1248.6,1251.45,1247.05,,19.914,,1.2873
09/03/2010,1247.1,1252.4,1255.1,1237,1104.51,19.935,74.6,1.2896
09/02/2010,1251.25,1244.3,1253.8,1243.5,1090.1,19.658,75.02,1.2826
09/01/2010,1244.35,1248,1255.15,1242.75,1080.29,19.379,73.91,1.2812
08/31/2010,1247.65,1236.95,1251.9,1233.75,1049.33,19.418,71.92,1.2687
08/30/2010,1236.8,1237,1238.8,1233.8,1048.92,19.074,74.7,1.2664
08/27/2010,1238.2,1236.94,1244.25,1233.75,1064.59,19.047,75.17,1.2765
08/26/2010,1236.05,1240.55,1246,1235.85,1047.22,18.991,73.36,1.272
08/25/2010,1240.1,1229.65,1242.35,1229.65,1055.33,19.041,72.52,1.2658
08/24/2010,1229.75,1225.7,1236,1210.6,1051.87,18.395,71.63,1.2625
08/23/2010,1225.4,1229.1,1233.85,1223.65,1067.36,18.009,73.1,1.2658
08/20/2010,1228.05,1230.7,1233.05,1222.25,1071.69,18.008,73.46,1.2708
08/19/2010,1232.1,1230.6,1239.15,1229.3,1075.63,18.344,74.43,1.2821
08/18/2010,1229.55,1225.3,1233.35,1218.4,1094.16,18.415,75.42,1.2857
08/17/2010,1224.9,1224.9,1230.45,1224.1,1092.54,18.612,75.77,1.2881
08/16/2010,1224.85,1214.55,1229.15,1214.55,1079.38,18.444,75.24,1.2826
08/13/2010,1215.55,1214.05,1219.35,1212.55,1079.25,18.126,75.39,1.2752
08/12/2010,1213.2,1198.4,1217.25,1197.85,1083.61,18.082,75.74,1.2824
08/11/2010,1197.75,1204.25,1209.75,1194.15,1089.47,17.919,78.02,1.2833
08/10/2010,1203.85,1201.1,1208.05,1191.5,1121.06,18.175,80.25,1.3178
08/09/2010,1201.4,1204.85,1210.55,1199.9,1127.79,18.259,81.48,1.3235
08/06/2010,1205.3,1194.7,1213.61,1193.1,1121.64,18.489,80.7,1.3285
08/05/2010,1195.1,1195.35,1200.55,1190.65,1125.81,18.338,82.01,1.3192
08/04/2010,1195.75,1185.7,1203.35,1184.4,1127.24,18.295,82.47,1.316
08/03/2010,1185.7,1181.65,1191.35,1179.75,1120.46,18.44,82.55,1.3228
08/02/2010,1181.85,1181.45,1191.4,1175.5,1125.86,18.438,81.34,1.3182
07/30/2010,1180.9,1167.35,1183.95,1166,1101.6,18.02,78.95,1.3048
07/29/2010,1166.93,1163.5,1169.8,1159.65,1101.53,17.617,78.36,1.3079
07/28/2010,1163.55,1162.5,1166.35,1157.4,1106.13,17.441,76.99,1.2993
07/27/2010,1162.3,1181.9,1187.75,1158.15,1113.84,17.626,77.5,1.2995
07/26/2010,1182.5,1189.25,1195.3,1179.65,1115.01,18.2,78.98,1.2995
07/23/2010,1189.1,1195.05,1203.95,1183.81,1102.66,18.101,78.98,1.2907
07/22/2010,1194.95,1184.9,1200.6,1181.05,1093.67,18.12,79.3,1.2891
07/21/2010,1186,1191.4,1198.05,1183.35,1069.59,17.803,76.56,1.2757
07/20/2010,1192.3,1184.65,1194.3,1175.85,1083.48,17.693,77.44,1.2886
07/19/2010,1183.7,1193.2,1195.1,1177.65,1071.25,17.543,76.54,1.294
07/16/2010,1193.65,1208.9,1211,1186.35,1064.88,17.788,76.01,1.2933
07/15/2010,1208.55,1209.05,1217.95,1204.55,1096.48,18.362,76.62,1.2939
07/14/2010,1208.5,1211.75,1218.85,1203.16,1095.17,18.29,77.04,1.2741
07/13/2010,1211.65,1195.3,1218.6,1195.3,1095.34,18.257,77.15,1.2728
07/12/2010,1196.85,1212.15,1214,1196.85,1078.75,17.917,74.95,1.259
07/09/2010,1212,1197.35,1213.85,1194.7,1077.96,18.073,76.09,1.2637
07/08/2010,1198.45,1203,1209.7,1189.35,1070.25,17.872,75.44,1.2694
07/07/2010,1202.35,1191.95,1204.25,1185.55,1060.27,18,74.07,1.2635
07/06/2010,1194.25,1209.4,1215.25,1191.3,1028.06,17.857,71.98,1.2624
07/05/2010,1208.95,1211.1,1215.35,1206.55,,17.857,,1.254
07/02/2010,1211.6,1197,1223.35,1197,1022.58,17.719,72.14,1.2563
07/01/2010,1199.65,1242.65,1244.5,1197.3,1027.37,17.79,72.95,1.2519
06/30/2010,1242.35,1239.4,1248.55,1235.45,1030.71,18.708,75.63,1.2236
06/29/2010,1240.95,1237.1,1245.3,1227.35,1041.24,18.635,75.94,1.2182
06/28/2010,1238.05,1253.75,1263.45,1236.42,1074.57,18.694,78.25,1.2279
06/25/2010,1255.5,1243.45,1258.65,1241.35,1076.76,19.126,78.86,1.2377
06/24/2010,1244.55,1235,1248.35,1228.25,1073.69,18.747,76.51,1.2334
06/23/2010,1237.2,1238.75,1247.1,1225.3,1092.04,18.481,76.35,1.2315
06/22/2010,1239.5,1231.65,1243.1,1231.65,1095.31,18.923,77.21,1.2268
06/21/2010,1232.15,1259.1,1265.4,1230.95,1113.2,18.828,77.82,1.2308
06/18/2010,1257.35,1245.3,1262.9,1242,1117.51,19.205,77.18,1.2387
06/17/2010,1245.35,1230.5,1251.65,1229.9,1116.04,18.797,76.79,1.238
06/16/2010,1231.6,1233.95,1238.65,1227.8,1114.61,18.462,77.67,1.2308
06/15/2010,1234.45,1221.3,1237.35,1220.3,1115.23,18.599,76.94,1.2324
06/14/2010,1222.15,1226.45,1235,1217.05,1089.63,18.431,75.12,1.2218
06/11/2010,1227.4,1216.75,1231.7,1216.75,1091.6,18.251,73.78,1.2113
06/10/2010,1217.8,1231.25,1234.25,1215.15,1086.84,18.371,75.48,1.2109
06/09/2010,1232.35,1235.1,1242.5,1223.75,1055.69,18.209,74.38,1.1986
06/08/2010,1235.63,1240.65,1252.2,1233.85,1062,18.497,71.99,1.1975
06/07/2010,1240.05,1219.15,1245.35,1211.15,1050.47,18.181,71.44,1.1915
06/04/2010,1220,1206.58,1220.7,1197.65,1064.88,17.317,71.51,1.1976
06/03/2010,1208.05,1223.2,1224.95,1201.15,1102.83,17.949,74.61,1.2157
06/02/2010,1223.85,1225.6,1227.95,1214.65,1098.38,18.334,72.86,1.2251
06/01/2010,1225.3,1216.1,1231.2,1215.05,1070.71,18.57,72.58,1.2227
05/31/2010,1216.21,1212.05,1218.3,1210.2,,18.551,,1.2306
05/28/2010,1214.81,1211.45,1216.15,1203.01,1089.41,18.44,73.97,1.227
05/27/2010,1212.1,1212.15,1219.35,1206.6,1103.06,18.486,74.55,1.2369
05/26/2010,1210.9,1202.55,1217.21,1201.1,1067.95,18.306,71.51,1.2168
05/25/2010,1201.1,1191.4,1204.95,1185.9,1074.03,17.781,68.75,1.2365
05/24/2010,1192.05,1176.93,1197,1176.48,1073.65,18,70.21,1.2353
05/21/2010,1177.15,1182.3,1189.35,1168.5,1087.69,17.651,70.04,1.2573
05/20/2010,1183.1,1192.65,1198.8,1175.35,1071.59,17.715,68.01,1.2468
05/19/2010,1191.75,1223.9,1228.1,1187.62,1115.05,18.115,69.87,1.2429
05/18/2010,1221.7,1222.3,1229.85,1207.35,1120.8,18.879,69.41,1.2183
05/17/2010,1223.75,1231.5,1243.1,1219.45,1136.94,18.859,70.08,1.2395
05/14/2010,1233.05,1232.45,1249.45,1219.55,1135.68,19.225,71.61,1.2363
05/13/2010,1232.33,1235.2,1243.35,1227.95,1157.44,19.499,74.4,1.253
05/12/2010,1237.35,1231,1249.15,1227.4,1171.67,19.663,75.65,1.2622
05/11/2010,1232.55,1200.7,1234.15,1200.7,1155.79,19.294,76.37,1.2655
05/10/2010,1202.4,1202.35,1206,1184.35,1159.73,18.552,76.8,1.2782
05/07/2010,1208.3,1207.25,1213.85,1193.15,1110.88,18.451,75.11,1.2762
05/06/2010,1208.75,1176.1,1211.35,1173.35,1128.15,17.515,77.11,1.2656
05/05/2010,1175.2,1171.75,1177.31,1158.2,1165.87,17.534,79.97,1.2814
05/04/2010,1171.65,1181.75,1192.4,1167.16,1173.6,17.842,82.74,1.2982
05/03/2010,1182.4,1179,1187.91,1176.3,1202.26,18.84,86.19,1.3194
04/30/2010,1179.25,1168.7,1182.05,1161.88,1186.69,18.639,86.15,1.3298
04/29/2010,1167.1,1164.95,1171.75,1162.55,1206.78,18.579,85.17,1.3225
04/28/2010,1165.45,1168.03,1174.68,1160.65,1191.36,18.121,83.22,1.3214
04/27/2010,1172.93,1153.78,1172.93,1146.55,1183.71,18.134,82.44,1.3165
04/26/2010,1154.88,1156.5,1160.23,1151.05,1212.05,18.353,84.2,1.3397
04/23/2010,1157.4,1141.5,1158,1135.45,1217.28,18.207,85.12,1.3386
04/22/2010,1141.45,1145.75,1149.5,1132.15,1208.67,18.023,83.7,1.3293
04/21/2010,1146.3,1140.2,1150.9,1138.25,1205.94,18.093,83.68,1.3387
04/20/2010,1140.5,1135.7,1146.3,1133.45,1207.17,17.836,83.45,1.3438
04/19/2010,1135.6,1134.65,1138.45,1124.15,1197.52,17.743,81.45,1.3485
04/16/2010,1137.45,1158.8,1160.45,1130.65,1192.13,17.687,83.24,1.3499
04/15/2010,1158.95,1155.3,1162.3,1150.85,1211.67,18.448,85.51,1.358
04/14/2010,1154.9,1151.3,1162.6,1150.8,1210.65,18.429,85.84,1.3653
04/13/2010,1151.15,1155.55,1157.9,1145.75,1197.3,18.262,84.05,1.3607
04/12/2010,1152,1165.69,1169.19,1152,1196.48,18.429,84.34,1.3586
04/09/2010,1160.9,1150.95,1165.35,1149.7,1194.37,18.366,84.92,1.3499
04/08/2010,1151.15,1149.45,1154.65,1144.4,1186.44,18.142,85.39,1.336
04/07/2010,1148,1134.15,1153.25,1132.8,1182.45,18.213,85.88,1.334
04/06/2010,1134.2,1130.65,1138.9,1123,1189.44,17.944,86.84,1.3399
04/05/2010,1130.7,1125.1,1134.2,1119.2,1187.44,18.132,86.62,1.3486
04/02/2010,1120.5,1125,1125,1120,,,,1.3504
04/01/2010,1126.5,1113.4,1128.75,1112.35,1178.1,17.904,84.87,1.3582
03/31/2010,1113.8,1103.7,1118.9,1102.45,1169.43,17.54,83.76,1.3512
03/30/2010,1103.6,1110.25,1114.15,1102.45,1173.27,17.33,82.37,1.3413
03/29/2010,1109.2,1110.55,1115.45,1104.35,1173.22,17.387,82.17,1.3478
03/26/2010,1106.6,1089.55,1110.65,1088.85,1166.59,16.906,80,1.3413
03/25/2010,1091.35,1086.5,1095.95,1085.45,1165.73,16.741,80.53,1.3279
03/24/2010,1087.5,1101.75,1105.4,1085.35,1167.72,16.641,80.61,1.3314
03/23/2010,1102.65,1102.45,1108.05,1094.8,1174.17,17.027,81.91,1.35
03/22/2010,1102.3,1107.4,1108.85,1092.75,1165.81,16.935,81.25,1.3556
03/19/2010,1107.55,1125.95,1127.5,1101.95,1159.9,17.032,80.68,1.3534
03/18/2010,1125.95,1124,1129.55,1118.4,1165.83,17.422,82.2,1.3607
03/17/2010,1125.05,1126.1,1133.8,1118.85,1166.21,17.523,82.93,1.3738
03/16/2010,1125.7,1109.45,1129.45,1109.05,1159.46,17.354,81.7,1.3772
03/15/2010,1109.1,1100.5,1109.8,1100.35,1150.51,17.108,79.8,1.3676
03/12/2010,1102.45,1109.65,1119.45,1098.65,1149.99,17.048,81.24,1.3763
03/11/2010,1109.45,1108.35,1111.65,1100.44,1150.24,17.16,82.11,1.3679
03/10/2010,1108.2,1121.65,1128.15,1103.25,1145.61,17.018,82.09,1.366
03/09/2010,1120.1,1123.3,1124.7,1108.95,1140.45,17.338,81.49,1.3601
03/08/2010,1122.4,1135.7,1137.8,1118.55,1138.5,17.272,81.87,1.363
03/05/2010,1132.05,1131.8,1140.7,1127,1138.7,17.382,81.5,1.3622
03/04/2010,1132,1139.8,1141.6,1126.1,1122.97,17.176,80.21,1.358
03/03/2010,1139.5,1134.85,1145,1132.4,1118.79,17.329,80.87,1.37
03/02/2010,1134.65,1118.75,1137.75,1115.1,1118.31,17.064,79.68,1.3605
03/01/2010,1117.35,1116.55,1123.7,1112.05,1115.71,16.469,78.7,1.3561
02/26/2010,1116.5,1105,1119.2,1104.4,1104.49,16.521,79.66,1.3626
02/25/2010,1106.1,1097.6,1109.15,1088.6,1102.94,16.132,78.17,1.3556
02/24/2010,1096.4,1103.4,1108.35,1089.85,1105.24,15.952,80,1.3531
02/23/2010,1102.05,1113.8,1121.2,1099.35,1094.6,15.901,78.86,1.3506
02/22/2010,1113.7,1124.9,1131.05,1109.7,1108.01,16.235,80.16,1.3598
02/19/2010,1118.85,1111.3,1126.95,1098.95,1109.17,16.426,79.81,1.3615
02/18/2010,1123.9,1106.35,1124.05,1098.2,1106.75,16.072,79.06,1.3617
02/17/2010,1115.2,1119.25,1127.25,1111.7,1099.51,16.11,77.33,1.3606
02/16/2010,1119.95,1099.6,1121.2,1097.85,1094.87,16.161,77.01,1.3769
02/15/2010,1101,1092.85,1102.65,1092,,16.148,,1.3599
02/12/2010,1093.4,1096.7,1097.35,1078.55,1075.51,15.46,74.13,1.3618
02/11/2010,1095.35,1072,1098.15,1071.35,1078.47,15.603,75.28,1.3682
02/10/2010,1072.85,1077.45,1082.5,1063.5,1068.13,15.312,74.52,1.3727
02/09/2010,1077.3,1062.95,1083.45,1061.8,1070.52,15.447,73.75,1.379
02/08/2010,1063.75,1067.4,1073.9,1061.9,1056.74,15.095,71.89,1.3653
02/05/2010,1065.45,1063.15,1069.15,1044.25,1066.19,14.84,71.19,1.3664
